OrderId,Dated,ResortId,Resort,VendorId,Vendor,Arrival,Departure,PropertyType,PropertyTypeId,RoomType,RoomTypeId,Studio,Bed1,Bed2,Bed3,Bed4,Status,MinUnits
102176,2025-09-02 11:24:37.573,77,Club Wyndham Bonnet Creek,2,Wyndham,2025-12-02,2025-12-10,None,12,Deluxe,2,False,False,True,False,False,Searching,18
102231,2025-09-03 13:34:17.413,77,Club Wyndham Bonnet Creek,2,Wyndham,2025-12-02,2025-12-10,None,12,Deluxe,2,False,True,False,False,False,Searching,0
102578,2025-09-11 16:26:23.533,77,Club Wyndham Bonnet Creek,2,Wyndham,2025-12-05,2025-12-19,None,12,Deluxe,2,False,True,False,False,False,Searching,0
103327,2025-09-30 14:27:04.787,77,Club Wyndham Bonnet Creek,2,Wyndham,2025-12-07,2025-12-09,None,12,Deluxe,2,False,True,False,False,False,Searching,0
98736,2025-05-22 13:33:49.967,77,Club Wyndham Bonnet Creek,2,Wyndham,2025-12-14,2025-12-18,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102484,2025-09-09 13:08:52.373,77,Club Wyndham Bonnet Creek,2,Wyndham,2025-12-19,2025-12-21,None,12,Deluxe,2,False,False,True,False,False,Searching,21
101027,2025-07-31 23:23:25.257,77,Club Wyndham Bonnet Creek,2,Wyndham,2025-12-27,2026-01-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101143,2025-08-04 12:14:43.757,77,Club Wyndham Bonnet Creek,2,Wyndham,2025-12-31,2026-01-04,None,12,Deluxe,2,False,False,True,False,False,Searching,138
102771,2025-09-16 15:43:52.490,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-01-05,2026-01-09,None,12,Deluxe,2,False,False,True,False,False,Searching,294
98550,2025-05-17 07:52:41.517,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-01-07,2026-01-09,None,12,Deluxe,2,False,False,True,False,False,Searching,294
97213,2025-04-10 08:52:38.627,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-01-15,2026-01-19,None,12,Deluxe,2,False,False,True,False,False,Searching,315
102634,2025-09-12 22:10:41.737,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-01-26,2026-01-30,None,12,Deluxe,2,False,False,True,False,False,Searching,302
103331,2025-09-30 15:10:45.980,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-02-04,2026-02-11,None,12,Deluxe,2,False,True,False,False,False,Searching,2
95986,2025-03-16 21:24:47.567,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-03-08,2026-03-13,None,12,Deluxe,2,False,True,False,False,False,Searching,93
99992,2025-06-30 20:25:04.760,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-03-29,2026-04-04,None,12,Deluxe,2,False,False,True,False,False,Searching,261
101566,2025-08-15 10:59:50.707,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-04-14,2026-04-18,None,12,Deluxe,2,False,True,False,False,False,Searching,60
103256,2025-09-28 13:36:39.507,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-04-20,2026-04-26,None,12,Deluxe,2,False,False,True,False,False,Searching,290
99381,2025-06-11 16:13:32.867,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-06-15,2026-06-19,None,12,Deluxe,2,False,True,False,False,False,Searching,195
99882,2025-06-27 21:40:24.917,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-08-09,2026-08-15,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102194,2025-09-02 18:49:09.470,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-09-05,2026-09-11,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101768,2025-08-22 10:33:56.207,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-09-26,2026-10-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102886,2025-09-19 11:13:08.463,77,Club Wyndham Bonnet Creek,2,Wyndham,2026-12-13,2026-12-19,None,12,Deluxe,2,False,True,False,False,False,Searching,0
103340,2025-09-30 18:16:59.300,81,Grand Desert Resort,2,Wyndham,2025-10-03,2025-10-06,None,12,Suite,3,False,True,False,False,False,Searching,0
102318,2025-09-05 15:15:16.160,81,Grand Desert Resort,2,Wyndham,2025-10-16,2025-10-21,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102318,2025-09-05 15:15:16.160,81,Grand Desert Resort,2,Wyndham,2025-10-16,2025-10-21,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103129,2025-09-25 12:29:28.837,81,Grand Desert Resort,2,Wyndham,2025-10-24,2025-10-27,None,12,Deluxe,2,False,False,False,True,False,Searching,0
103159,2025-09-25 23:33:02.650,81,Grand Desert Resort,2,Wyndham,2025-10-24,2025-10-26,None,12,Deluxe,2,False,False,False,True,False,Searching,0
101915,2025-08-26 17:59:41.207,81,Grand Desert Resort,2,Wyndham,2025-11-03,2025-11-09,None,12,Deluxe,2,False,False,False,True,False,Searching,0
103336,2025-09-30 17:08:42.167,81,Grand Desert Resort,2,Wyndham,2025-11-06,2025-11-09,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103279,2025-09-28 22:44:53.457,81,Grand Desert Resort,2,Wyndham,2025-11-12,2025-11-19,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103292,2025-09-29 12:15:45.347,81,Grand Desert Resort,2,Wyndham,2025-12-01,2025-12-14,None,12,Suite,3,False,True,False,False,False,Searching,0
101191,2025-08-05 16:20:50.337,81,Grand Desert Resort,2,Wyndham,2025-12-06,2025-12-10,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103294,2025-09-29 13:35:58.110,81,Grand Desert Resort,2,Wyndham,2025-12-07,2025-12-14,None,12,Deluxe,2,False,False,True,False,False,Searching,0
96209,2025-03-20 12:21:13.180,81,Grand Desert Resort,2,Wyndham,2025-12-09,2025-12-11,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100164,2025-07-07 13:48:32.063,81,Grand Desert Resort,2,Wyndham,2025-12-11,2025-12-13,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100061,2025-07-02 11:02:14.930,81,Grand Desert Resort,2,Wyndham,2025-12-21,2025-12-26,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102304,2025-09-05 09:44:38.903,81,Grand Desert Resort,2,Wyndham,2025-12-23,2025-12-26,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101786,2025-08-23 10:26:13.830,81,Grand Desert Resort,2,Wyndham,2025-12-23,2025-12-27,None,12,Suite,3,False,True,False,False,False,Searching,0
101268,2025-08-07 11:35:39.520,81,Grand Desert Resort,2,Wyndham,2026-01-05,2026-01-07,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102101,2025-08-31 16:38:05.737,81,Grand Desert Resort,2,Wyndham,2026-01-11,2026-01-18,None,12,Deluxe,2,False,False,True,False,False,Searching,0
96954,2025-04-03 20:54:37.733,81,Grand Desert Resort,2,Wyndham,2026-01-15,2026-01-18,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102668,2025-09-13 20:48:14.503,81,Grand Desert Resort,2,Wyndham,2026-01-23,2026-01-26,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103149,2025-09-25 19:09:21.520,81,Grand Desert Resort,2,Wyndham,2026-01-29,2026-02-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101822,2025-08-24 13:25:46.677,81,Grand Desert Resort,2,Wyndham,2026-02-04,2026-02-09,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103251,2025-09-28 11:37:15.710,81,Grand Desert Resort,2,Wyndham,2026-02-06,2026-02-10,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103253,2025-09-28 12:12:17.997,81,Grand Desert Resort,2,Wyndham,2026-02-06,2026-02-10,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100120,2025-07-05 09:50:55.413,81,Grand Desert Resort,2,Wyndham,2026-02-19,2026-02-25,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102167,2025-09-02 01:25:31.757,81,Grand Desert Resort,2,Wyndham,2026-02-24,2026-03-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
99024,2025-05-31 07:55:15.147,81,Grand Desert Resort,2,Wyndham,2026-02-25,2026-03-01,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100383,2025-07-14 10:46:35.253,81,Grand Desert Resort,2,Wyndham,2026-02-25,2026-03-03,None,12,Deluxe,2,False,False,True,False,False,Searching,0
98794,2025-05-24 05:31:23.697,81,Grand Desert Resort,2,Wyndham,2026-02-26,2026-03-04,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100798,2025-07-25 07:01:03.550,81,Grand Desert Resort,2,Wyndham,2026-03-01,2026-03-06,None,12,Deluxe,2,False,False,True,False,False,Searching,0
97188,2025-04-09 16:27:40.610,81,Grand Desert Resort,2,Wyndham,2026-03-02,2026-03-08,None,12,Deluxe,2,False,False,True,False,False,Searching,0
97559,2025-04-19 16:10:49.963,81,Grand Desert Resort,2,Wyndham,2026-03-02,2026-03-07,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101158,2025-08-04 19:23:17.780,81,Grand Desert Resort,2,Wyndham,2026-03-02,2026-03-08,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102239,2025-09-03 17:47:17.753,81,Grand Desert Resort,2,Wyndham,2026-03-02,2026-03-06,None,12,Deluxe,2,False,False,True,False,False,Searching,0
99411,2025-06-12 13:37:19.530,81,Grand Desert Resort,2,Wyndham,2026-03-17,2026-03-24,None,12,Deluxe,2,False,False,True,False,False,Searching,0
96613,2025-03-27 17:41:52.877,81,Grand Desert Resort,2,Wyndham,2026-03-17,2026-03-21,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102248,2025-09-03 19:58:27.240,81,Grand Desert Resort,2,Wyndham,2026-03-18,2026-03-23,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102023,2025-08-29 11:18:43.080,81,Grand Desert Resort,2,Wyndham,2026-03-31,2026-04-06,None,12,Deluxe,2,False,False,True,False,False,Searching,0
97975,2025-04-30 22:27:43.960,81,Grand Desert Resort,2,Wyndham,2026-04-08,2026-04-12,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101998,2025-08-28 13:24:32.697,81,Grand Desert Resort,2,Wyndham,2026-04-17,2026-04-20,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101862,2025-08-25 12:35:50.333,81,Grand Desert Resort,2,Wyndham,2026-04-22,2026-04-26,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102572,2025-09-11 12:38:32.553,81,Grand Desert Resort,2,Wyndham,2026-04-23,2026-04-25,None,12,Suite,3,False,True,False,False,False,Searching,0
99413,2025-06-12 15:42:40.790,81,Grand Desert Resort,2,Wyndham,2026-04-26,2026-05-03,None,12,Deluxe,2,False,False,True,False,False,Searching,0
96137,2025-03-19 06:02:28.437,81,Grand Desert Resort,2,Wyndham,2026-04-27,2026-05-04,None,12,Deluxe,2,False,False,True,False,False,Searching,0
98865,2025-05-26 16:55:40.763,81,Grand Desert Resort,2,Wyndham,2026-05-13,2026-05-20,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101250,2025-08-06 21:08:36.093,81,Grand Desert Resort,2,Wyndham,2026-05-14,2026-05-19,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102647,2025-09-13 11:20:14.600,81,Grand Desert Resort,2,Wyndham,2026-05-14,2026-05-18,None,12,Suite,3,False,True,False,False,False,Searching,0
100268,2025-07-10 14:54:19.073,81,Grand Desert Resort,2,Wyndham,2026-07-16,2026-07-20,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101549,2025-08-14 21:59:45.513,81,Grand Desert Resort,2,Wyndham,2026-08-19,2026-08-24,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102989,2025-09-21 23:20:04.493,81,Grand Desert Resort,2,Wyndham,2026-10-18,2026-10-21,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102603,2025-09-12 11:14:51.600,81,Grand Desert Resort,2,Wyndham,2026-10-28,2026-11-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102568,2025-09-11 09:01:17.090,81,Grand Desert Resort,2,Wyndham,2026-10-29,2026-11-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103085,2025-09-24 13:38:03.580,81,Grand Desert Resort,2,Wyndham,2026-11-25,2026-11-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
92702,2025-01-16 20:33:29.847,82,Canterbury Resort,2,Wyndham,2026-01-11,2026-01-14,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103252,2025-09-28 12:11:42.480,84,Midtown 45 Resort,2,Wyndham,2025-11-01,2025-11-03,None,12,Standard,1,True,False,False,False,False,Searching,0
92837,2025-01-19 12:24:47.840,84,Midtown 45 Resort,2,Wyndham,2025-12-01,2025-12-08,None,12,Standard,1,True,False,False,False,False,Searching,0
92749,2025-01-17 19:14:11.113,84,Midtown 45 Resort,2,Wyndham,2025-12-02,2025-12-06,None,12,Standard,1,True,False,False,False,False,Searching,0
95484,2025-03-08 16:49:59.990,84,Midtown 45 Resort,2,Wyndham,2025-12-04,2025-12-09,None,12,Standard,1,True,False,False,False,False,Searching,0
96376,2025-03-23 10:54:55.627,84,Midtown 45 Resort,2,Wyndham,2025-12-09,2025-12-12,None,12,Standard,1,True,False,False,False,False,Searching,0
96249,2025-03-21 10:23:37.397,84,Midtown 45 Resort,2,Wyndham,2026-03-23,2026-03-27,None,12,Standard,1,True,False,False,False,False,Searching,0
91506,2024-12-20 06:16:48.470,84,Midtown 45 Resort,2,Wyndham,2026-04-08,2026-04-11,None,12,Standard,1,True,False,False,False,False,Searching,0
100909,2025-07-28 19:39:51.920,85,Nashville Resort,2,Wyndham,2025-11-09,2025-11-12,None,12,Suite,3,False,True,False,False,False,Searching,0
101688,2025-08-18 15:11:20.487,85,Nashville Resort,2,Wyndham,2026-01-11,2026-01-30,None,12,Suite,3,False,True,False,False,False,Searching,0
103304,2025-09-29 19:45:15.867,85,Nashville Resort,2,Wyndham,2026-03-25,2026-03-30,None,12,Suite,3,False,True,False,False,False,Searching,0
102811,2025-09-17 21:48:38.813,85,Nashville Resort,2,Wyndham,2026-03-26,2026-03-30,None,12,Suite,3,False,True,False,False,False,Searching,0
103140,2025-09-25 14:48:35.183,85,Nashville Resort,2,Wyndham,2026-03-26,2026-03-29,None,12,Suite,3,False,True,False,False,False,Searching,0
103139,2025-09-25 14:28:47.943,85,Nashville Resort,2,Wyndham,2026-03-26,2026-03-30,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102963,2025-09-21 08:40:18.630,85,Nashville Resort,2,Wyndham,2026-03-27,2026-03-30,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102803,2025-09-17 19:54:10.277,85,Nashville Resort,2,Wyndham,2026-03-27,2026-03-30,None,12,Suite,3,False,True,False,False,False,Searching,0
101327,2025-08-09 17:36:39.893,85,Nashville Resort,2,Wyndham,2026-07-12,2026-07-18,None,12,Suite,3,False,True,False,False,False,Searching,0
100495,2025-07-16 17:48:32.550,85,Nashville Resort,2,Wyndham,2026-07-19,2026-07-24,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100167,2025-07-07 14:13:39.797,87,Towers on the Grove Resort,2,Wyndham,2026-07-17,2026-07-24,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100499,2025-07-16 19:18:01.577,88,SeaWatch Resort,2,Wyndham,2026-07-06,2026-07-10,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102330,2025-09-05 20:28:52.730,91,Branson at The Falls Resort,2,Wyndham,2025-10-05,2025-10-15,None,12,Suite,3,False,True,False,False,False,Searching,0
102330,2025-09-05 20:28:52.730,91,Branson at The Falls Resort,2,Wyndham,2025-10-05,2025-10-15,None,12,Suite,3,False,True,False,False,False,Searching,0
102074,2025-08-30 18:41:45.670,92,Smoky Mountains Resort,2,Wyndham,2025-11-21,2025-11-28,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
96360,2025-03-22 23:11:51.883,92,Smoky Mountains Resort,2,Wyndham,2025-11-23,2025-11-27,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
103114,2025-09-24 22:25:16.393,92,Smoky Mountains Resort,2,Wyndham,2025-11-24,2025-11-28,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
100731,2025-07-23 13:36:49.363,92,Smoky Mountains Resort,2,Wyndham,2025-11-24,2025-11-29,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
102076,2025-08-30 19:37:57.383,92,Smoky Mountains Resort,2,Wyndham,2025-11-24,2025-11-28,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
103302,2025-09-29 18:46:58.630,92,Smoky Mountains Resort,2,Wyndham,2025-11-24,2025-11-28,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
102716,2025-09-15 14:28:42.260,92,Smoky Mountains Resort,2,Wyndham,2025-11-24,2025-11-30,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
103207,2025-09-27 08:09:05.017,92,Smoky Mountains Resort,2,Wyndham,2025-11-26,2025-11-29,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
102129,2025-09-01 09:54:25.123,92,Smoky Mountains Resort,2,Wyndham,2025-11-28,2025-12-03,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
99931,2025-06-29 13:40:20.293,92,Smoky Mountains Resort,2,Wyndham,2025-12-06,2025-12-13,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
97668,2025-04-22 20:36:10.480,92,Smoky Mountains Resort,2,Wyndham,2025-12-20,2025-12-26,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
97478,2025-04-17 14:08:24.577,92,Smoky Mountains Resort,2,Wyndham,2025-12-20,2025-12-26,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
102985,2025-09-21 21:37:57.270,92,Smoky Mountains Resort,2,Wyndham,2025-12-28,2026-01-01,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
102212,2025-09-02 23:49:30.177,92,Smoky Mountains Resort,2,Wyndham,2025-12-29,2026-01-01,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
100325,2025-07-12 13:47:03.277,92,Smoky Mountains Resort,2,Wyndham,2026-01-25,2026-01-30,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
100597,2025-07-19 19:53:10.893,92,Smoky Mountains Resort,2,Wyndham,2026-03-07,2026-03-13,Condo,20,Suite,3,False,True,False,False,False,Searching,0
102761,2025-09-16 11:11:39.963,92,Smoky Mountains Resort,2,Wyndham,2026-04-12,2026-04-16,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
102883,2025-09-19 09:37:36.610,92,Smoky Mountains Resort,2,Wyndham,2026-07-05,2026-07-12,Condo,20,Suite,3,False,True,False,False,False,Searching,0
103024,2025-09-22 19:57:09.513,92,Smoky Mountains Resort,2,Wyndham,2026-07-11,2026-07-18,Condo,20,Deluxe,2,False,False,False,True,False,Searching,0
102586,2025-09-11 19:16:37.840,94,Fairfield Glade Resort,2,Wyndham,2025-10-10,2025-10-13,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101620,2025-08-16 21:11:37.347,94,Fairfield Glade Resort,2,Wyndham,2025-10-11,2025-10-14,None,12,Deluxe,2,False,False,False,False,True,Searching,0
102997,2025-09-22 07:30:25.353,94,Fairfield Glade Resort,2,Wyndham,2025-10-14,2025-10-19,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103120,2025-09-25 08:31:09.530,94,Fairfield Glade Resort,2,Wyndham,2025-11-16,2025-12-09,None,12,Suite,3,False,True,False,False,False,Searching,0
101159,2025-08-04 19:31:28.397,94,Fairfield Glade Resort,2,Wyndham,2026-03-21,2026-03-27,None,12,Deluxe,2,False,False,True,False,False,Searching,0
99685,2025-06-22 11:27:10.723,94,Fairfield Glade Resort,2,Wyndham,2026-06-10,2026-06-17,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102931,2025-09-20 14:50:15.330,94,Fairfield Glade Resort,2,Wyndham,2026-09-05,2026-09-07,None,12,Deluxe,2,False,False,False,False,True,Searching,0
102622,2025-09-12 18:33:06.713,95,Palm-Aire Resort,2,Wyndham,2025-12-03,2025-12-07,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102149,2025-09-01 17:06:21.437,95,Palm-Aire Resort,2,Wyndham,2025-12-04,2025-12-06,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101299,2025-08-08 11:02:08.320,95,Palm-Aire Resort,2,Wyndham,2025-12-06,2025-12-13,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101739,2025-08-20 14:15:08.637,95,Palm-Aire Resort,2,Wyndham,2025-12-07,2025-12-11,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101849,2025-08-24 22:03:58.473,95,Palm-Aire Resort,2,Wyndham,2025-12-24,2025-12-31,None,12,Deluxe,2,False,True,False,False,False,Searching,0
91760,2024-12-28 12:41:09.920,95,Palm-Aire Resort,2,Wyndham,2025-12-28,2026-01-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
91761,2024-12-28 12:57:16.023,95,Palm-Aire Resort,2,Wyndham,2025-12-28,2026-01-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
91762,2024-12-28 13:39:21.183,95,Palm-Aire Resort,2,Wyndham,2025-12-28,2026-01-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
95285,2025-03-05 18:05:26.963,95,Palm-Aire Resort,2,Wyndham,2026-02-01,2026-02-28,None,12,Deluxe,2,False,True,False,False,False,Searching,0
95390,2025-03-07 11:06:14.800,95,Palm-Aire Resort,2,Wyndham,2026-02-02,2026-02-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102720,2025-09-15 15:33:51.220,95,Palm-Aire Resort,2,Wyndham,2026-02-05,2026-02-20,None,12,Deluxe,2,False,True,False,False,False,Searching,0
101901,2025-08-26 13:09:11.013,97,Star Island Resort,2,Wyndham,2025-12-07,2025-12-15,Condo,20,Deluxe,2,False,False,True,False,False,Searching,2
100214,2025-07-08 18:59:21.633,97,Star Island Resort,2,Wyndham,2025-12-20,2026-01-06,Condo,20,Deluxe,2,False,False,True,False,False,Searching,10
99896,2025-06-28 06:53:00.327,97,Star Island Resort,2,Wyndham,2025-12-23,2026-01-04,Condo,20,Deluxe,2,False,False,True,False,False,Searching,10
100465,2025-07-15 22:40:02.697,99,Great Smokies Lodge,2,Wyndham,2025-12-20,2025-12-23,None,12,Deluxe,2,False,False,True,False,False,Searching,0
98853,2025-05-26 08:34:43.533,99,Great Smokies Lodge,2,Wyndham,2026-03-06,2026-03-08,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100416,2025-07-14 22:52:21.490,99,Great Smokies Lodge,2,Wyndham,2026-03-06,2026-03-10,None,12,Deluxe,2,False,True,False,False,False,Searching,0
102974,2025-09-21 17:50:59.950,99,Great Smokies Lodge,2,Wyndham,2026-05-08,2026-05-10,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102078,2025-08-30 20:55:44.533,100,National Harbor Resort,2,Wyndham,2025-12-04,2025-12-08,None,12,Deluxe,2,False,False,True,False,False,Searching,0
92956,2025-01-21 16:17:56.547,100,National Harbor Resort,2,Wyndham,2025-12-18,2025-12-21,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102630,2025-09-12 19:44:36.797,100,National Harbor Resort,2,Wyndham,2025-12-29,2026-01-02,None,12,Deluxe,2,False,True,False,False,False,Searching,0
98473,2025-05-14 16:38:43.217,100,National Harbor Resort,2,Wyndham,2026-01-07,2026-01-11,None,12,Deluxe,2,False,True,False,False,False,Searching,0
98554,2025-05-17 11:13:03.367,100,National Harbor Resort,2,Wyndham,2026-01-07,2026-01-11,None,12,Deluxe,2,False,True,False,False,False,Searching,0
101376,2025-08-10 17:38:26.350,100,National Harbor Resort,2,Wyndham,2026-01-07,2026-01-11,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103106,2025-09-24 20:25:37.347,100,National Harbor Resort,2,Wyndham,2026-01-08,2026-01-11,None,12,Deluxe,2,False,True,False,False,False,Searching,0
102897,2025-09-19 15:01:32.693,100,National Harbor Resort,2,Wyndham,2026-01-13,2026-01-16,None,12,Deluxe,2,False,True,False,False,False,Searching,0
102727,2025-09-15 19:42:25.307,100,National Harbor Resort,2,Wyndham,2026-02-01,2026-02-05,None,12,Deluxe,2,False,True,False,False,False,Searching,0
102243,2025-09-03 19:29:42.580,100,National Harbor Resort,2,Wyndham,2026-02-11,2026-02-17,None,12,Deluxe,2,False,True,False,False,False,Searching,0
94427,2025-02-21 10:16:13.893,100,National Harbor Resort,2,Wyndham,2026-02-12,2026-02-15,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102464,2025-09-08 22:35:29.557,100,National Harbor Resort,2,Wyndham,2026-02-13,2026-02-16,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100109,2025-07-04 14:18:52.747,100,National Harbor Resort,2,Wyndham,2026-04-19,2026-04-26,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103044,2025-09-23 10:18:15.793,100,National Harbor Resort,2,Wyndham,2026-05-18,2026-05-20,None,12,Deluxe,2,False,True,False,False,False,Searching,0
103255,2025-09-28 13:00:45.597,100,National Harbor Resort,2,Wyndham,2026-06-12,2026-06-18,None,12,Deluxe,2,False,True,False,False,False,Searching,0
99611,2025-06-19 10:25:37.743,101,Ocean Ridge Resort,2,Wyndham,2026-01-11,2026-01-16,None,12,Suite,3,False,True,False,False,False,Searching,0
96242,2025-03-21 03:07:35.277,102,South Shore Resort,2,Wyndham,2025-12-27,2025-12-30,None,12,Deluxe,2,False,True,False,False,False,Searching,0
97581,2025-04-20 03:29:07.927,103,Park City Resort,2,Wyndham,2025-12-19,2025-12-23,None,12,Deluxe,2,False,True,False,False,False,Searching,0
97542,2025-04-19 00:54:50.113,103,Park City Resort,2,Wyndham,2025-12-30,2026-01-01,None,12,Deluxe,2,False,True,False,False,False,Searching,0
103103,2025-09-24 19:11:05.127,103,Park City Resort,2,Wyndham,2026-01-19,2026-01-24,None,12,Deluxe,2,False,True,False,False,False,Searching,0
97415,2025-04-15 23:27:09.180,103,Park City Resort,2,Wyndham,2026-02-01,2026-02-06,None,12,Deluxe,2,False,True,False,False,False,Searching,0
97416,2025-04-15 23:27:09.320,103,Park City Resort,2,Wyndham,2026-02-08,2026-02-13,None,12,Deluxe,2,False,True,False,False,False,Searching,0
98792,2025-05-24 02:43:27.560,103,Park City Resort,2,Wyndham,2026-02-14,2026-02-18,None,12,Deluxe,2,False,True,False,False,False,Searching,0
99139,2025-06-03 17:52:20.843,103,Park City Resort,2,Wyndham,2026-03-01,2026-03-05,None,12,Deluxe,2,False,True,False,False,False,Searching,0
102103,2025-08-31 16:56:51.400,103,Park City Resort,2,Wyndham,2026-03-19,2026-03-24,None,12,Deluxe,2,False,True,False,False,False,Searching,0
90911,2024-12-04 19:36:24.270,104,Patriot's Place Resort,2,Wyndham,2025-12-04,2025-12-07,None,12,Suite,3,False,True,False,False,False,Searching,0
98830,2025-05-25 14:38:51.120,104,Patriot's Place Resort,2,Wyndham,2025-12-21,2025-12-27,None,12,Deluxe,2,False,False,True,False,False,Searching,0
97792,2025-04-26 08:34:48.690,104,Patriot's Place Resort,2,Wyndham,2025-12-22,2025-12-26,None,12,Deluxe,2,False,False,True,False,False,Searching,0
97847,2025-04-27 20:15:37.013,104,Patriot's Place Resort,2,Wyndham,2025-12-24,2025-12-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101928,2025-08-26 22:01:59.190,104,Patriot's Place Resort,2,Wyndham,2025-12-24,2025-12-31,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100896,2025-07-28 13:49:11.893,104,Patriot's Place Resort,2,Wyndham,2025-12-24,2025-12-26,None,12,Suite,3,False,True,False,False,False,Searching,0
